ダウンロードした時刻：2018/06/07 20:51:19

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1999/3/1,8.1,8,1,47,8,1
2000/2/1,5.1,8,1,33,8,1
2000/2/2,7.0,8,1,41,8,1
2000/2/3,6.8,8,1,58,8,1
2000/2/4,7.1,8,1,53,8,1
2000/2/5,6.2,8,1,50,8,1
2000/2/6,6.9,8,1,75,8,1
2000/2/7,9.2,8,1,55,8,1
2000/2/8,7.5,8,1,56,8,1
2000/2/9,5.4,8,1,41,8,1
2000/2/10,5.8,8,1,30,8,1
2000/2/11,5.8,8,1,44,8,1
2000/2/12,7.8,8,1,54,8,1
2000/2/13,7.6,8,1,52,8,1
2000/2/14,6.4,8,1,72,8,1
2000/2/15,5.1,8,1,54,8,1
2000/2/16,2.9,8,1,35,8,1
2000/2/17,4.3,8,1,30,8,1
2000/2/18,4.0,8,1,35,8,1
2000/2/19,4.8,8,1,38,8,1
2000/2/20,4.4,8,1,82,8,1
2000/2/21,5.1,8,1,35,8,1
2000/2/22,4.5,8,1,30,8,1
2000/2/23,6.0,8,1,35,8,1
2000/2/24,5.2,8,1,50,8,1
2000/2/25,3.2,8,1,29,8,1
2000/2/26,2.0,8,1,62,8,1
2000/2/27,4.8,8,1,64,8,1
2000/2/28,6.7,8,1,42,8,1
2000/2/29,4.1,8,1,26,8,1
2001/2/1,4.2,8,1,90,8,1
2001/2/2,4.4,8,1,57,8,1
2001/2/3,5.1,8,1,45,8,1
2001/2/4,4.7,8,1,40,8,1
2001/2/5,6.2,8,1,64,8,1
2001/2/6,7.2,8,1,73,8,1
2001/2/7,3.4,8,1,94,8,1
2001/2/8,4.7,8,1,73,8,1
2001/2/9,4.0,8,1,59,8,1
2001/2/10,5.4,8,1,62,8,1
2001/2/11,5.9,8,1,50,8,1
2001/2/12,3.1,8,1,46,8,1
2001/2/13,3.3,8,1,55,8,1
2001/2/14,2.4,8,1,72,8,1
2001/2/15,3.1,8,1,46,8,1
2001/2/16,5.8,8,1,51,8,1
2001/2/17,4.2,8,1,44,8,1
2001/2/18,6.1,8,1,63,8,1
2001/2/19,8.0,8,1,66,8,1
2001/2/20,6.0,8,1,60,8,1
2001/2/21,9.3,8,1,69,8,1
2001/2/22,12.8,8,1,56,8,1
2001/2/23,11.8,8,1,66,8,1
2001/2/24,5.6,8,1,93,8,1
2001/2/25,5.5,8,1,55,8,1
2001/2/26,5.1,8,1,34,8,1
2001/2/27,7.2,8,1,53,8,1
2001/2/28,11.8,8,1,78,8,1
2001/3/1,7.4,8,1,94,8,1
2002/2/1,5.4,8,1,43,8,1
2002/2/2,6.9,8,1,53,8,1
2002/2/3,5.7,8,1,80,8,1
2002/2/4,6.7,8,1,70,8,1
2002/2/5,6.6,8,1,77,8,1
2002/2/6,8.0,8,1,78,8,1
2002/2/7,9.1,8,1,63,8,1
2002/2/8,9.7,8,1,49,8,1
2002/2/9,9.5,8,1,37,8,1
2002/2/10,2.9,8,1,53,8,1
2002/2/11,3.7,8,1,51,8,1
2002/2/12,5.5,8,1,39,8,1
2002/2/13,4.7,8,1,52,8,1
2002/2/14,5.1,8,1,42,8,1
2002/2/15,5.8,8,1,32,8,1
2002/2/16,6.1,8,1,43,8,1
2002/2/17,6.9,8,1,71,8,1
2002/2/18,7.8,8,1,56,8,1
2002/2/19,6.3,8,1,35,8,1
2002/2/20,8.6,8,1,46,8,1
2002/2/21,9.8,8,1,50,8,1
2002/2/22,12.3,8,1,65,8,1
2002/2/23,10.1,8,1,51,8,1
2002/2/24,7.9,8,1,48,8,1
2002/2/25,7.2,8,1,59,8,1
2002/2/26,9.1,8,1,70,8,1
