ダウンロードした時刻：2018/06/07 20:51:45

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1996/3/3,5.7,8,1,32,8,1
1996/3/4,6.3,8,1,47,8,1
1996/3/5,4.7,8,1,33,8,1
1996/3/6,5.0,8,1,43,8,1
1996/3/7,6.2,8,1,64,8,1
1996/3/8,5.2,8,1,93,8,1
1996/3/9,7.6,8,1,62,8,1
1996/3/10,6.6,8,1,42,8,1
1996/3/11,8.3,8,1,61,8,1
1996/3/12,5.9,8,1,33,8,1
1996/3/13,6.9,8,1,56,8,1
1996/3/14,9.4,8,1,63,8,1
1996/3/15,9.0,8,1,85,8,1
1996/3/16,11.3,8,1,42,8,1
1996/3/17,12.0,8,1,87,8,1
1996/3/18,11.4,8,1,47,8,1
1996/3/19,7.3,8,1,38,8,1
1996/3/20,7.0,8,1,58,8,1
1996/3/21,10.2,8,1,69,8,1
1996/3/22,10.3,8,1,87,8,1
1996/3/23,10.0,8,1,40,8,1
1996/3/24,7.2,8,1,59,8,1
1996/3/25,8.2,8,1,93,8,1
1996/3/26,11.4,8,1,60,8,1
1996/3/27,11.2,8,1,67,8,1
1996/3/28,11.3,8,1,59,8,1
1996/3/29,10.1,8,1,50,8,1
1996/3/30,15.4,8,1,86,8,1
1996/3/31,18.1,8,1,66,8,1
1997/3/1,13.7,8,1,62,8,1
1997/3/2,8.0,8,1,47,8,1
1997/3/3,5.6,8,1,60,8,1
1997/3/4,6.6,8,1,75,8,1
1997/3/5,8.9,8,1,62,8,1
1997/3/6,11.2,8,1,57,8,1
1997/3/7,16.2,8,1,66,8,1
1997/3/8,11.5,8,1,44,8,1
1997/3/9,9.9,8,1,32,8,1
1997/3/10,9.6,8,1,48,8,1
1997/3/11,14.3,8,1,49,8,1
1997/3/12,9.9,8,1,32,8,1
1997/3/13,8.8,8,1,60,8,1
1997/3/14,13.1,8,1,71,8,1
1997/3/15,8.3,8,1,81,8,1
1997/3/16,5.2,8,1,91,8,1
1997/3/17,6.9,8,1,57,8,1
1997/3/18,8.6,8,1,59,8,1
1997/3/19,10.2,8,1,69,8,1
1997/3/20,9.7,8,1,49,8,1
1997/3/21,11.1,8,1,54,8,1
1997/3/22,9.9,8,1,87,8,1
1997/3/23,7.7,8,1,74,8,1
1997/3/24,6.8,8,1,49,8,1
1997/3/25,9.6,8,1,48,8,1
1997/3/26,12.8,8,1,59,8,1
1997/3/27,9.8,8,1,84,8,1
1997/3/28,12.3,8,1,52,8,1
1997/3/29,14.8,8,1,67,8,1
1997/3/30,16.6,8,1,66,8,1
1997/3/31,11.1,8,1,57,8,1
1998/3/1,3.8,8,1,87,8,1
1998/3/2,7.0,8,1,62,8,1
1998/3/3,8.6,8,1,71,8,1
1998/3/4,10.5,8,1,51,8,1
1998/3/5,5.1,8,1,75,8,1
1998/3/6,6.1,8,1,66,8,1
1998/3/7,7.0,8,1,49,8,1
1998/3/8,6.5,8,1,47,8,1
1998/3/9,9.0,8,1,60,8,1
1998/3/10,6.1,8,1,45,8,1
1998/3/11,7.6,8,1,60,8,1
1998/3/12,9.8,8,1,95,8,1
1998/3/13,10.9,8,1,55,8,1
1998/3/14,11.5,8,1,55,8,1
1998/3/15,8.3,8,1,49,8,1
1998/3/16,7.4,8,1,37,8,1
1998/3/17,6.9,8,1,48,8,1
1998/3/18,6.6,8,1,42,8,1
1998/3/19,10.5,8,1,62,8,1
1998/3/20,15.7,8,1,73,8,1
1998/3/21,8.8,8,1,68,8,1
1998/3/22,6.1,8,1,85,8,1
1998/3/23,7.9,8,1,61,8,1
1998/3/24,9.8,8,1,64,8,1
1998/3/25,10.7,8,1,59,8,1
1998/3/26,11.8,8,1,46,8,1
1998/3/27,13.8,8,1,75,8,1
1998/3/28,14.4,8,1,68,8,1
1998/3/29,16.1,8,1,64,8,1
1998/3/30,18.3,8,1,52,8,1
1998/3/31,13.3,8,1,54,8,1
1999/3/1,8.1,8,1,47,8,1
1999/3/2,10.6,8,1,51,8,1
1999/3/3,8.9,8,1,56,8,1
1999/3/4,10.7,8,1,52,8,1
1999/3/5,13.2,8,1,71,8,1
1999/3/6,12.6,8,1,32,8,1
1999/3/7,7.6,8,1,78,8,1
1999/3/8,7.7,8,1,63,8,1
1999/3/9,4.6,8,1,87,8,1
1999/3/10,4.8,8,1,91,8,1
1999/3/11,5.6,8,1,82,8,1
1999/3/12,6.0,8,1,47,8,1
1999/3/13,7.4,8,1,61,8,1
1999/3/14,11.9,8,1,73,8,1
1999/3/15,16.0,8,1,86,8,1
1999/3/16,11.9,8,1,83,8,1
1999/3/17,12.8,8,1,77,8,1
1999/3/18,16.0,8,1,73,8,1
1999/3/19,15.8,8,1,89,8,1
1999/3/20,5.8,8,1,90,8,1
1999/3/21,4.7,8,1,83,8,1
1999/3/22,5.7,8,1,53,8,1
1999/3/23,7.4,8,1,39,8,1
1999/3/24,11.5,8,1,64,8,1
1999/3/25,12.1,8,1,94,8,1
1999/3/26,14.5,8,1,84,8,1
1999/3/27,12.0,8,1,93,8,1
1999/3/28,8.5,8,1,60,8,1
1999/3/29,7.6,8,1,32,8,1
1999/3/30,6.7,8,1,56,8,1
1999/3/31,7.4,8,1,95,8,1
2000/3/1,6.1,8,1,33,8,1
2000/3/2,6.8,8,1,49,8,1
2000/3/3,9.5,8,1,54,8,1
2000/3/4,11.4,8,1,80,8,1
2000/3/5,11.6,8,1,66,8,1
2000/3/6,7.5,8,1,67,8,1
2000/3/7,9.4,8,1,62,8,1
2000/3/8,7.6,8,1,43,8,1
2000/3/9,5.8,8,1,39,8,1
