ダウンロードした時刻：2018/06/07 20:50:54

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1998/1/28,4.4,8,1,48,8,1
1998/1/29,3.8,8,1,39,8,1
1998/1/30,4.7,8,1,59,8,1
1998/1/31,5.9,8,1,50,8,1
1999/1/1,4.9,8,1,36,8,1
1999/1/2,5.9,8,1,50,8,1
1999/1/3,6.1,8,1,41,8,1
1999/1/4,6.2,8,1,34,8,1
1999/1/5,4.4,8,1,49,8,1
1999/1/6,6.4,8,1,57,8,1
1999/1/7,7.7,8,1,63,8,1
1999/1/8,3.3,8,1,50,8,1
1999/1/9,2.9,8,1,39,8,1
1999/1/10,4.3,8,1,43,8,1
1999/1/11,5.7,8,1,36,8,1
1999/1/12,6.6,8,1,33,8,1
1999/1/13,6.5,8,1,38,8,1
1999/1/14,6.3,8,1,42,8,1
1999/1/15,5.0,8,1,56,8,1
1999/1/16,6.9,8,1,58,8,1
1999/1/17,5.6,8,1,38,8,1
1999/1/18,6.2,8,1,55,8,1
1999/1/19,6.6,8,1,59,8,1
1999/1/20,9.5,8,1,68,8,1
1999/1/21,6.4,8,1,39,8,1
1999/1/22,6.6,8,1,50,8,1
1999/1/23,8.0,8,1,58,8,1
1999/1/24,5.5,8,1,76,8,1
1999/1/25,6.2,8,1,79,8,1
1999/1/26,9.0,8,1,65,8,1
1999/1/27,7.7,8,1,61,8,1
1999/1/28,9.7,8,1,63,8,1
1999/1/29,6.3,8,1,54,8,1
1999/1/30,3.6,8,1,40,8,1
1999/1/31,6.0,8,1,48,8,1
2000/1/1,8.2,8,1,53,8,1
2000/1/2,6.6,8,1,56,8,1
2000/1/3,9.3,8,1,60,8,1
2000/1/4,9.4,8,1,41,8,1
2000/1/5,8.3,8,1,59,8,1
2000/1/6,10.6,8,1,72,8,1
2000/1/7,11.7,8,1,87,8,1
2000/1/8,9.4,8,1,70,8,1
2000/1/9,8.5,8,1,69,8,1
2000/1/10,10.0,8,1,78,8,1
2000/1/11,8.1,8,1,39,8,1
2000/1/12,3.7,8,1,76,8,1
2000/1/13,6.7,8,1,97,8,1
2000/1/14,11.4,8,1,73,8,1
2000/1/15,8.0,8,1,76,8,1
2000/1/16,7.1,8,1,67,8,1
2000/1/17,5.7,8,1,90,8,1
2000/1/18,7.4,8,1,66,8,1
2000/1/19,5.3,8,1,79,8,1
2000/1/20,7.1,8,1,57,8,1
2000/1/21,3.5,8,1,32,8,1
2000/1/22,4.2,8,1,38,8,1
2000/1/23,6.9,8,1,70,8,1
2000/1/24,8.6,8,1,73,8,1
2000/1/25,4.5,8,1,67,8,1
2000/1/26,3.9,8,1,36,8,1
2000/1/27,2.2,8,1,49,8,1
2000/1/28,3.5,8,1,46,8,1
2000/1/29,5.8,8,1,50,8,1
2000/1/30,9.2,8,1,58,8,1
2000/1/31,6.6,8,1,37,8,1
2001/1/1,6.7,8,1,45,8,1
2001/1/2,8.0,8,1,57,8,1
2001/1/3,6.6,8,1,46,8,1
2001/1/4,5.1,8,1,37,8,1
2001/1/5,5.2,8,1,36,8,1
2001/1/6,3.7,8,1,39,8,1
2001/1/7,2.7,8,1,61,8,1
2001/1/8,3.2,8,1,87,8,1
2001/1/9,4.8,8,1,77,8,1
2001/1/10,7.3,8,1,78,8,1
2001/1/11,7.7,8,1,67,8,1
2001/1/12,6.2,8,1,45,8,1
2001/1/13,2.8,8,1,53,8,1
2001/1/14,1.4,8,1,49,8,1
2001/1/15,1.1,8,1,40,8,1
2001/1/16,2.1,8,1,38,8,1
2001/1/17,2.3,8,1,44,8,1
2001/1/18,3.3,8,1,49,8,1
2001/1/19,2.6,8,1,44,8,1
2001/1/20,1.9,8,1,64,8,1
2001/1/21,4.6,8,1,66,8,1
2001/1/22,5.9,8,1,49,8,1
2001/1/23,4.4,8,1,63,8,1
2001/1/24,3.8,8,1,46,8,1
2001/1/25,2.9,8,1,71,8,1
2001/1/26,5.4,8,1,82,8,1
2001/1/27,1.4,8,1,94,8,1
2001/1/28,5.8,8,1,76,8,1
2001/1/29,5.2,8,1,50,8,1
2001/1/30,4.0,8,1,57,8,1
2001/1/31,4.9,8,1,66,8,1
2002/1/1,7.3,8,1,51,8,1
2002/1/2,5.3,8,1,54,8,1
2002/1/3,4.4,8,1,34,8,1
2002/1/4,6.5,8,1,55,8,1
2002/1/5,7.5,8,1,53,8,1
2002/1/6,5.4,8,1,38,8,1
2002/1/7,3.9,8,1,59,8,1
2002/1/8,7.5,8,1,58,8,1
2002/1/9,7.5,8,1,47,8,1
2002/1/10,7.6,8,1,57,8,1
2002/1/11,11.1,8,1,53,8,1
2002/1/12,9.5,8,1,51,8,1
2002/1/13,9.2,8,1,49,8,1
2002/1/14,8.4,8,1,57,8,1
2002/1/15,11.2,8,1,71,8,1
2002/1/16,12.2,8,1,86,8,1
2002/1/17,6.2,8,1,81,8,1
2002/1/18,6.0,8,1,49,8,1
2002/1/19,5.1,8,1,48,8,1
2002/1/20,6.5,8,1,58,8,1
2002/1/21,10.9,8,1,87,8,1
2002/1/22,10.8,8,1,48,8,1
2002/1/23,7.5,8,1,41,8,1
2002/1/24,6.3,8,1,39,8,1
2002/1/25,6.1,8,1,41,8,1
2002/1/26,4.0,8,1,62,8,1
2002/1/27,7.8,8,1,71,8,1
2002/1/28,8.3,8,1,38,8,1
2002/1/29,5.6,8,1,43,8,1
2002/1/30,5.1,8,1,47,8,1
2002/1/31,5.3,8,1,38,8,1
2003/1/1,3.9,8,1,72,8,1
2003/1/2,3.2,8,1,55,8,1
2003/1/3,0.4,8,1,71,8,1
2003/1/4,6.6,8,1,65,8,1
2003/1/5,4.6,8,1,38,8,1
2003/1/6,3.8,8,1,36,8,1
2003/1/7,4.1,8,1,46,8,1
2003/1/8,4.4,8,1,59,8,1
2003/1/9,4.5,8,1,69,8,1
2003/1/10,7.0,8,1,60,8,1
2003/1/11,6.9,8,1,53,8,1
2003/1/12,6.8,8,1,54,8,1
2003/1/13,7.3,8,1,58,8,1
2003/1/14,8.4,8,1,61,8,1
2003/1/15,3.9,8,1,34,8,1
2003/1/16,2.8,8,1,48,8,1
2003/1/17,6.3,8,1,56,8,1
2003/1/18,5.9,8,1,71,8,1
2003/1/19,4.2,8,1,85,8,1
2003/1/20,5.9,8,1,72,8,1
2003/1/21,4.9,8,1,59,8,1
2003/1/22,5.2,8,1,40,8,1
2003/1/23,3.1,8,1,80,8,1
2003/1/24,5.4,8,1,47,8,1
2003/1/25,5.3,8,1,40,8,1
2003/1/26,4.7,8,1,56,8,1
2003/1/27,3.9,8,1,95,8,1
2003/1/28,9.8,8,1,52,8,1
2003/1/29,4.7,8,1,36,8,1
2003/1/30,4.2,8,1,39,8,1
2003/1/31,5.2,8,1,44,8,1
2004/1/1,9.6,8,1,54,8,1
2004/1/2,9.3,8,1,71,8,1
2004/1/3,9.1,8,1,68,8,1
2004/1/4,7.4,8,1,55,8,1
2004/1/5,6.0,8,1,63,8,1
2004/1/6,5.8,8,1,64,8,1
2004/1/7,4.9,8,1,58,8,1
2004/1/8,5.4,8,1,40,8,1
2004/1/9,5.4,8,1,40,8,1
2004/1/10,5.5,8,1,55,8,1
2004/1/11,5.7,8,1,31,8,1
2004/1/12,4.3,8,1,56,8,1
2004/1/13,6.6,8,1,64,8,1
2004/1/14,5.0,8,1,28,8,1
2004/1/15,4.8,8,1,29,8,1
2004/1/16,3.9,8,1,36,8,1
2004/1/17,2.7,8,1,62,8,1
2004/1/18,4.8,8,1,67,8,1
2004/1/19,4.4,8,1,85,8,1
2004/1/20,7.2,8,1,53,8,1
2004/1/21,7.8,8,1,69,8,1
2004/1/22,6.0,8,1,36,8,1
2004/1/23,5.2,8,1,49,8,1
2004/1/24,4.7,8,1,45,8,1
2004/1/25,4.7,8,1,46,8,1
2004/1/26,4.9,8,1,44,8,1
2004/1/27,4.3,8,1,56,8,1
2004/1/28,6.2,8,1,48,8,1
2004/1/29,6.7,8,1,59,8,1
2004/1/30,6.6,8,1,65,8,1
2004/1/31,7.0,8,1,41,8,1
2005/1/1,4.9,8,1,59,8,1
2005/1/2,4.7,8,1,46,8,1
2005/1/3,8.6,8,1,59,8,1
2005/1/4,13.1,8,1,56,8,1
2005/1/5,5.4,8,1,36,8,1
2005/1/6,3.4,8,1,64,8,1
2005/1/7,7.7,8,1,61,8,1
2005/1/8,5.6,8,1,36,8,1
2005/1/9,4.7,8,1,44,8,1
2005/1/10,5.6,8,1,43,8,1
2005/1/11,6.9,8,1,49,8,1
2005/1/12,5.4,8,1,43,8,1
2005/1/13,7.1,8,1,32,8,1
2005/1/14,6.9,8,1,50,8,1
2005/1/15,5.2,8,1,87,8,1
2005/1/16,5.5,8,1,89,8,1
2005/1/17,7.4,8,1,55,8,1
2005/1/18,8.5,8,1,40,8,1
2005/1/19,7.3,8,1,68,8,1
2005/1/20,6.5,8,1,62,8,1
2005/1/21,6.3,8,1,39,8,1
2005/1/22,5.6,8,1,37,8,1
2005/1/23,3.1,8,1,62,8,1
2005/1/24,5.8,8,1,75,8,1
2005/1/25,7.7,8,1,51,8,1
2005/1/26,3.4,8,1,82,8,1
2005/1/27,5.4,8,1,54,8,1
2005/1/28,5.9,8,1,65,8,1
2005/1/29,7.3,8,1,74,8,1
2005/1/30,7.4,8,1,40,8,1
2005/1/31,6.3,8,1,42,8,1
2006/1/1,3.3,8,1,51,8,1
2006/1/2,3.9,8,1,76,8,1
2006/1/3,4.3,8,1,58,8,1
2006/1/4,3.6,8,1,46,8,1
2006/1/5,2.8,8,1,44,8,1
2006/1/6,0.9,8,1,50,8,1
2006/1/7,2.5,8,1,49,8,1
2006/1/8,4.1,8,1,31,8,1
2006/1/9,3.0,8,1,56,8,1
2006/1/10,3.3,8,1,83,8,1
2006/1/11,5.3,8,1,53,8,1
2006/1/12,5.2,8,1,46,8,1
2006/1/13,3.3,8,1,68,8,1
2006/1/14,6.6,8,1,91,8,1
2006/1/15,10.1,8,1,59,8,1
2006/1/16,8.7,8,1,75,8,1
2006/1/17,7.7,8,1,55,8,1
2006/1/18,5.2,8,1,40,8,1
2006/1/19,3.9,8,1,32,8,1
2006/1/20,3.6,8,1,43,8,1
2006/1/21,1.1,8,1,89,8,1
2006/1/22,2.0,8,1,63,8,1
2006/1/23,2.4,8,1,38,8,1
2006/1/24,4.8,8,1,33,8,1
2006/1/25,5.1,8,1,35,8,1
2006/1/26,6.0,8,1,35,8,1
2006/1/27,6.1,8,1,43,8,1
2006/1/28,5.4,8,1,37,8,1
2006/1/29,5.6,8,1,55,8,1
2006/1/30,8.1,8,1,68,8,1
2006/1/31,6.5,8,1,85,8,1
2007/1/1,5.6,8,1,58,8,1
2007/1/2,8.1,8,1,51,8,1
2007/1/3,8.3,8,1,65,8,1
2007/1/4,6.9,8,1,54,8,1
2007/1/5,6.6,8,1,59,8,1
2007/1/6,6.4,8,1,82,8,1
2007/1/7,9.4,8,1,41,8,1
2007/1/8,7.7,8,1,37,8,1
2007/1/9,7.3,8,1,33,8,1
2007/1/10,7.0,8,1,49,8,1
2007/1/11,6.7,8,1,47,8,1
2007/1/12,6.2,8,1,55,8,1
2007/1/13,6.7,8,1,46,8,1
2007/1/14,6.0,8,1,37,8,1
2007/1/15,6.9,8,1,44,8,1
2007/1/16,7.9,8,1,60,8,1
2007/1/17,7.0,8,1,80,8,1
2007/1/18,8.2,8,1,75,8,1
2007/1/19,7.1,8,1,44,8,1
2007/1/20,4.8,8,1,63,8,1
2007/1/21,6.8,8,1,71,8,1
2007/1/22,7.3,8,1,70,8,1
