ダウンロードした時刻：2018/06/07 20:54:47

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1999/10/13,23.3,8,1,82,8,1
1999/10/14,22.3,8,1,82,8,1
1999/10/15,16.3,8,1,93,8,1
1999/10/16,18.8,8,1,86,8,1
1999/10/17,16.4,8,1,76,8,1
1999/10/18,15.0,8,1,68,8,1
1999/10/19,13.8,8,1,73,8,1
1999/10/20,14.1,8,1,89,8,1
1999/10/21,17.7,8,1,66,8,1
1999/10/22,16.7,8,1,83,8,1
1999/10/23,18.5,8,1,56,8,1
1999/10/24,14.8,8,1,58,8,1
1999/10/25,15.1,8,1,64,8,1
1999/10/26,16.4,8,1,72,8,1
1999/10/27,16.8,8,1,92,8,1
1999/10/28,21.6,8,1,57,8,1
1999/10/29,20.6,8,1,60,8,1
1999/10/30,18.9,8,1,75,8,1
1999/10/31,17.0,8,1,73,8,1
2000/10/1,20.7,8,1,88,8,1
2000/10/2,19.2,8,1,91,8,1
2000/10/3,20.0,8,1,91,8,1
2000/10/4,22.2,8,1,75,8,1
2000/10/5,20.1,8,1,83,8,1
2000/10/6,20.2,8,1,74,8,1
2000/10/7,19.0,8,1,61,8,1
2000/10/8,18.8,8,1,72,8,1
2000/10/9,17.6,8,1,96,8,1
2000/10/10,20.2,8,1,84,8,1
2000/10/11,21.8,8,1,85,8,1
2000/10/12,22.3,8,1,80,8,1
2000/10/13,17.3,8,1,77,8,1
2000/10/14,18.6,8,1,71,8,1
2000/10/15,18.2,8,1,79,8,1
2000/10/16,18.2,8,1,79,8,1
2000/10/17,17.8,8,1,76,8,1
2000/10/18,18.1,8,1,54,8,1
2000/10/19,15.9,8,1,66,8,1
2000/10/20,17.7,8,1,86,8,1
2000/10/21,19.6,8,1,83,8,1
2000/10/22,18.4,8,1,72,8,1
2000/10/23,17.0,8,1,93,8,1
2000/10/24,17.4,8,1,82,8,1
2000/10/25,18.1,8,1,89,8,1
2000/10/26,20.2,8,1,74,8,1
2000/10/27,15.3,8,1,56,8,1
2000/10/28,14.7,8,1,75,8,1
2000/10/29,12.1,8,1,97,8,1
2000/10/30,13.6,8,1,81,8,1
2000/10/31,14.5,8,1,69,8,1
2001/10/1,18.4,8,1,93,8,1
2001/10/2,22.2,8,1,63,8,1
2001/10/3,21.8,8,1,47,8,1
2001/10/4,19.4,8,1,71,8,1
2001/10/5,19.2,8,1,84,8,1
2001/10/6,21.1,8,1,70,8,1
2001/10/7,19.3,8,1,68,8,1
2001/10/8,16.5,8,1,86,8,1
2001/10/9,18.3,8,1,75,8,1
2001/10/10,18.4,8,1,92,8,1
2001/10/11,21.3,8,1,81,8,1
2001/10/12,20.7,8,1,77,8,1
2001/10/13,20.9,8,1,58,8,1
2001/10/14,19.6,8,1,55,8,1
2001/10/15,18.3,8,1,59,8,1
2001/10/16,19.2,8,1,64,8,1
2001/10/17,18.5,8,1,90,8,1
2001/10/18,13.8,8,1,87,8,1
2001/10/19,14.4,8,1,60,8,1
2001/10/20,15.4,8,1,59,8,1
2001/10/21,16.8,8,1,67,8,1
2001/10/22,17.0,8,1,80,8,1
2001/10/23,19.9,8,1,68,8,1
2001/10/24,18.6,8,1,57,8,1
2001/10/25,17.8,8,1,62,8,1
2001/10/26,16.2,8,1,69,8,1
2001/10/27,16.8,8,1,68,8,1
2001/10/28,17.0,8,1,82,8,1
2001/10/29,18.6,8,1,70,8,1
2001/10/30,14.5,8,1,64,8,1
2001/10/31,15.9,8,1,66,8,1
2002/10/1,21.0,8,1,92,8,1
2002/10/2,24.3,8,1,67,8,1
2002/10/3,22.8,8,1,72,8,1
2002/10/4,23.6,8,1,72,8,1
2002/10/5,21.9,8,1,81,8,1
2002/10/6,21.4,8,1,85,8,1
2002/10/7,24.9,8,1,75,8,1
2002/10/8,20.2,8,1,79,8,1
2002/10/9,18.4,8,1,81,8,1
2002/10/10,18.6,8,1,60,8,1
2002/10/11,16.4,8,1,60,8,1
2002/10/12,16.7,8,1,69,8,1
2002/10/13,17.4,8,1,72,8,1
2002/10/14,19.5,8,1,72,8,1
2002/10/15,22.8,8,1,70,8,1
