ダウンロードした時刻：2018/06/07 20:55:09

,千葉,千葉,千葉,千葉,千葉,千葉
年月日,平均気温(℃),平均気温(℃),平均気温(℃),平均湿度(％),平均湿度(％),平均湿度(％)
,,品質情報,均質番号,,品質情報,均質番号
1998/11/10,15.1,8,1,53,8,1
1998/11/11,13.5,8,1,70,8,1
1998/11/12,12.9,8,1,51,8,1
1998/11/13,12.8,8,1,57,8,1
1998/11/14,14.5,8,1,61,8,1
1998/11/15,15.4,8,1,71,8,1
1998/11/16,16.5,8,1,66,8,1
1998/11/17,19.2,8,1,70,8,1
1998/11/18,12.8,8,1,43,8,1
1998/11/19,10.0,8,1,50,8,1
1998/11/20,9.6,8,1,59,8,1
1998/11/21,11.6,8,1,50,8,1
1998/11/22,8.0,8,1,61,8,1
1998/11/23,9.1,8,1,72,8,1
1998/11/24,11.1,8,1,67,8,1
1998/11/25,10.5,8,1,50,8,1
1998/11/26,9.4,8,1,50,8,1
1998/11/27,11.1,8,1,67,8,1
1998/11/28,13.8,8,1,50,8,1
1998/11/29,9.9,8,1,59,8,1
1998/11/30,11.8,8,1,69,8,1
1999/11/1,21.1,8,1,80,8,1
1999/11/2,16.0,8,1,67,8,1
1999/11/3,14.4,8,1,74,8,1
1999/11/4,12.9,8,1,92,8,1
1999/11/5,14.4,8,1,61,8,1
1999/11/6,15.6,8,1,70,8,1
1999/11/7,15.0,8,1,86,8,1
1999/11/8,16.4,8,1,82,8,1
1999/11/9,15.9,8,1,66,8,1
1999/11/10,12.7,8,1,56,8,1
1999/11/11,13.6,8,1,69,8,1
1999/11/12,15.0,8,1,84,8,1
1999/11/13,17.0,8,1,65,8,1
1999/11/14,15.0,8,1,65,8,1
1999/11/15,14.3,8,1,88,8,1
1999/11/16,13.5,8,1,64,8,1
1999/11/17,11.3,8,1,41,8,1
1999/11/18,12.1,8,1,73,8,1
1999/11/19,12.9,8,1,69,8,1
1999/11/20,13.4,8,1,71,8,1
1999/11/21,13.6,8,1,65,8,1
1999/11/22,13.9,8,1,71,8,1
1999/11/23,12.6,8,1,77,8,1
1999/11/24,11.8,8,1,92,8,1
1999/11/25,15.6,8,1,79,8,1
1999/11/26,14.2,8,1,73,8,1
1999/11/27,11.3,8,1,64,8,1
1999/11/28,11.7,8,1,54,8,1
1999/11/29,10.7,8,1,43,8,1
1999/11/30,10.3,8,1,64,8,1
2000/11/1,14.0,8,1,96,8,1
2000/11/2,15.1,8,1,99,8,1
2000/11/3,15.0,8,1,92,8,1
2000/11/4,15.1,8,1,80,8,1
2000/11/5,15.6,8,1,77,8,1
2000/11/6,15.3,8,1,80,8,1
2000/11/7,16.4,8,1,93,8,1
2000/11/8,16.3,8,1,76,8,1
2000/11/9,11.9,8,1,65,8,1
2000/11/10,13.0,8,1,71,8,1
